Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
waist_yaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package://dyHR01A3/meshes/waist_yaw.STL,1,1,1,1,0,0,0,0,0,0,package://dyHR01A3/meshes/waist_yaw.STL,,DY0003_ASM-1/10019-3;DY0003_ASM-1/DY95-85-2110001-1,waist yaw cs,waist yaw a,waist_yaw,revolute,0,0,0.086505,0,0,0,base_link,0,0,1,230,8.37,-1.57,1.57,,,,,,,,
waist_roll,0.00501474995528999,-7.42456761902381E-11,0.0269011699666235,0,0,0,0.25708907596838,0.000336798864797152,-2.96582848615668E-13,-2.13590392345712E-07,0.000164264651767247,-1.02385138046248E-12,0.000180636489187597,0,0,0,0,0,0,package://dyHR01A3/meshes/waist_roll.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://dyHR01A3/meshes/waist_roll.STL,,DY0003_ASM-1/20011-1;DY0003_ASM-1/20012-1,waist roll cs,waist roll a,waist_roll,revolute,0,0,0.071,0,0,0,waist_yaw,1,0,0,200,8.9,-0.79,0.79,,,,,,,,
torso,0.0104383176733446,-0.000971650934676074,0.00658265360026851,0,0,0,14.2390373934198,0.0625064579815907,-1.56081318621703E-07,-0.000257372166150125,0.0459710407431329,-6.67119894920551E-06,0.0551483185907376,0,0,0,0,0,0,package://dyHR01A3/meshes/torso.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://dyHR01A3/meshes/torso.STL,,DY0002_ASM-1/0019-1;DY0002_ASM-1/0016-1;DY0002_ASM-1/ALLSPARK2-X86-1;DY0002_ASM-1/0021-1;DY0002_ASM-1/ALLSPARK2_ORIN-1;DY0002_ASM-1/0021-2;DY0002_ASM-1/10009-1;DY0002_ASM-1/DY95-85-210001-1;DY0002_ASM-1/DY68-65-25-5;DY0002_ASM-1/DY95-85-210001-2;DY0002_ASM-1/10009-2;DY0002_ASM-1/10015-1;DY0002_ASM-1/0022-1;DY0002_ASM-1/20003-1;DY0002_ASM-1/0017-1;电池-2;电池-1,torso cs,,torso,fixed,-0.01125,0,0.18725,0,0,0,waist_roll,0,0,0,,,,,,,,,,,,
head_yaw,0.00237545947403634,0.000175019850399158,0.0341733796675161,0,0,0,0.409879919063796,0.00022661726843062,-7.69427807373291E-09,-2.31640908669445E-08,0.000143670917678238,-1.85916380152126E-07,0.000196561608380881,0,0,0,0,0,0,package://dyHR01A3/meshes/head_yaw.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://dyHR01A3/meshes/head_yaw.STL,,DY0002_ASM-1/10016-1;DY0002_ASM-1/DY45-45-251-1,head yaw cs,head yaw a,head_yaw,revolute,0.0064042,-0.0002299,0.14825,0,0,0,torso,0,0,1,58,8.16,-1.57,1.57,,,,,,,,
head_pitch,-1.73472347597681E-18,-0.04549999999944,-2.77555756156289E-17,0,0,0,0.0530143760293278,8.72528272149353E-06,2.19743698518417E-23,4.94323117959897E-22,1.65669925091649E-05,-3.04048385436399E-22,8.72528272149353E-06,0,0,0,0,0,0,package://dyHR01A3/meshes/head_pitch.STL,0.866666666666667,0.866666666666667,0.890196078431372,1,0,0,0,0,0,0,package://dyHR01A3/meshes/head_pitch.STL,,零件2-1,head pitch cs,head pitch a,head_pitch,revolute,0.0023458,0.0002299,0.0415,0,0,0,head_yaw,0,1,0,58,8.16,-0.52,0.52,,,,,,,,
left_shoulder_pitch,-8.03640037896729E-06,0.0687158248036335,-1.13902853676739E-08,0,0,0,1.10129101469661,0.000769955884869575,7.90967025032504E-08,2.73876588775332E-10,0.000838654383643742,4.61331319892848E-10,0.000914246364805616,0,0,0,0,0,0,package://dyHR01A3/meshes/left_shoulder_pitch.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://dyHR01A3/meshes/left_shoulder_pitch.STL,,DY0002_ASM-1/10010-1;DY0002_ASM-1/001-1;DY0002_ASM-1/DY78-65-251-2,left shoulder pitch cs,left shoulder pitch a,left_shoulder_pitch,revolute,0.01125,0.13501,0.075496,-0.17453,0,0,torso,0,1,0,200,8.9,-2.79,0.87,,,,,,,,
left_shoulder_roll,0.00336042441578621,-9.44427226173827E-07,-0.018244593826635,0,0,0,0.244845453479636,0.000371439088219378,1.73669784021775E-08,5.48850146181593E-05,0.000321419680263429,-8.84747588172318E-09,0.000226535247488852,0,0,0,0,0,0,package://dyHR01A3/meshes/left_shoulder_roll.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://dyHR01A3/meshes/left_shoulder_roll.STL,,DY0002_ASM-1/20005-2;DY0002_ASM-1/10011-2,left shoulder roll cs,left shoulder roll a,left_shoulder_roll,revolute,0,0.0775,0,0.17453,0,0,left_shoulder_pitch,1,0,0,200,8.9,-0.17,3.14,,,,,,,,
left_shoulder_yaw,-0.00120547851464594,-8.77122817546927E-06,-0.0668662334775707,0,0,0,1.06054112090059,0.00137647066727334,-2.93108858076035E-07,2.98095660575911E-05,0.00151288653252577,2.75068936686641E-07,0.000666422144928204,0,0,0,0,0,0,package://dyHR01A3/meshes/left_shoulder_yaw.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://dyHR01A3/meshes/left_shoulder_yaw.STL,,DY0002_ASM-1/DY68-65-25-3;DY0002_ASM-1/10013-1;DY0002_ASM-1/20008-1,left shoulder yaw cs,left shoulder yaw a,left_shoulder_yaw,revolute,0,0,-0.06,0,0,0,left_shoulder_roll,0,0,1,58,8.16,-1.57,1.57,,,,,,,,
left_elbow_pitch,-0.00262781669405159,0.00287637584745964,-0.00648865492626005,0,0,0,0.849505022575061,0.000615642936649161,1.23142994906283E-06,4.62646918521106E-06,0.000518622163267231,3.40696527533437E-06,0.000630273841222319,0,0,0,0,0,0,package://dyHR01A3/meshes/left_elbow_pitch.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://dyHR01A3/meshes/left_elbow_pitch.STL,,DY0002_ASM-1/DY68-65-25200-1;DY0002_ASM-1/50001-2,left elbow pitch cs,left elbow pitch a,left_elbow_pitch,revolute,0.01,0,-0.195,0,0,0,left_shoulder_yaw,0,1,0,58,8.16,-2.36,0,,,,,,,,
left_elbow_yaw,3.60822483003176E-16,6.74460487459783E-15,0.0343762069195041,0,0,0,0.746923201865211,0.000577753779904352,3.67687246570253E-31,1.67126443784989E-18,0.000577753779904352,3.10034444031124E-17,0.00042010935387363,0,0,0,0,0,0,package://dyHR01A3/meshes/left_elbow_yaw.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://dyHR01A3/meshes/left_elbow_yaw.STL,,DY0002_ASM-1/DY68-65-25-4,left elbow yaw cs,left elbow yaw a,left_elbow_yaw,revolute,-0.01,0,-0.123,0,0,0,left_elbow_pitch,0,0,1,58,8.16,-1.57,1.57,,,,,,,,
right_shoulder_pitch,-8.03862679613424E-06,-0.0687158229719367,1.26730511501583E-08,0,0,0,1.10129109656517,0.000769955930197749,-7.91474735430543E-08,-2.62436316478872E-10,0.000838654387270491,5.03470682123599E-10,0.000914246483220818,0,0,0,0,0,0,package://dyHR01A3/meshes/right_shoulder_pitch.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://dyHR01A3/meshes/right_shoulder_pitch.STL,,DY0002_ASM-1/10010-2;DY0002_ASM-1/001-2;DY0002_ASM-1/DY78-65-251-1,right shoulder pitch cs,right shoulder pitch a,right_shoulder_pitch,revolute,0.01125,-0.13501,0.075496,0.17453,0,0,torso,0,1,0,200,8.9,-2.79,0.87,,,,,,,,
right_shoulder_roll,0.00336042448528233,-9.44352544135496E-07,-0.0182445936269791,0,0,0,0.244845451530787,0.000371439086439852,1.73645035221298E-08,5.4885013540923E-05,0.000321419674107534,-8.84780984349737E-09,0.000226535241735725,0,0,0,0,0,0,package://dyHR01A3/meshes/right_shoulder_roll.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://dyHR01A3/meshes/right_shoulder_roll.STL,,DY0002_ASM-1/20005-1;DY0002_ASM-1/10011-1,right shoulder roll cs,right shoulder roll a,right_shoulder_roll,revolute,0,-0.0775,0,-0.17453,0,0,right_shoulder_pitch,1,0,0,200,8.9,-3.14,0.17,,,,,,,,
right_shoulder_yaw,-0.00120651203594915,9.41796250067406E-06,-0.0668674050614123,0,0,0,1.06054121587905,0.00137646353676442,3.04177567182271E-07,2.98168826092649E-05,0.00151285174718647,-2.59366143159586E-07,0.000666409994178017,0,0,0,0,0,0,package://dyHR01A3/meshes/right_shoulder_yaw.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://dyHR01A3/meshes/right_shoulder_yaw.STL,,DY0002_ASM-1/DY68-65-25-1;DY0002_ASM-1/10012-1;DY0002_ASM-1/20006-1,right shoulder yaw cs,right shoulder yaw a,right_shoulder_yaw,revolute,0,0,-0.06,0,0,0,right_shoulder_roll,0,0,1,58,8.16,-1.57,1.57,,,,,,,,
right_elbow_pitch,-0.00255364445119893,-0.00288875664264684,-0.0063852371949043,0,0,0,0.845839359809938,0.000612018308186434,-1.00281464230455E-06,2.66842060354737E-06,0.00051371807508293,-3.05876972390448E-06,0.000628038686874305,0,0,0,0,0,0,package://dyHR01A3/meshes/right_elbow_pitch.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://dyHR01A3/meshes/right_elbow_pitch.STL,,DY0002_ASM-1/DY68-65-25100-1;DY0002_ASM-1/50001-1,right elbow pitch cs,right elbow pitch a,right_elbow_pitch,revolute,0.01,0,-0.195,0,0,0,right_shoulder_yaw,0,1,0,58,8.16,-2.36,0,,,,,,,,
right_elbow_yaw,-1.41033018596914E-15,3.44446693389955E-14,0.0343762069195041,0,0,0,0.746923201865211,0.000577753779904352,-6.49644040287068E-30,-6.46359920140983E-18,0.000577753779904352,1.57994003066239E-16,0.00042010935387363,0,0,0,0,0,0,package://dyHR01A3/meshes/right_elbow_yaw.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://dyHR01A3/meshes/right_elbow_yaw.STL,,DY0002_ASM-1/DY68-65-25-2,right elbow yaw cs,right elbow yaw a,right_elbow_yaw,revolute,-0.01,0,-0.123,0,0,0,right_elbow_pitch,0,0,1,58,8.16,-1.57,1.57,,,,,,,,
